id,time_utc,time_dk,price_area,total_load,total_wind,wind_offshore,wind_onshore,solar,exchange_continent,exchange_great_belt,exchange_nordic,exchange_gb,net_exchange,created_at
441761710807558,2025-08-23 08:30:00,2025-08-23 10:30:00,DK1,2634.62,1595.85,719.43,876.42,1999.04,152.1,115.35,-215.0,-262.17,-209.72002,2026-08-30 08:43:55.856423
110517659369225,2025-08-23 03:45:00,2025-08-23 05:45:00,DK1,1910.28,1865.24,1086.09,779.15,5.78,-136.3,96.78,151.06,-120.25,-8.710006,2026-08-30 08:43:55.856423
469185961145617,2025-08-22 19:15:00,2025-08-22 21:15:00,DK1,2387.33,2753.1,1335.96,1417.14,8.34,-144.17,144.69,231.71,-381.67,-149.44,2026-08-30 08:43:55.856423
691815585178199,2025-08-22 18:45:00,2025-08-22 20:45:00,DK1,2470.65,2849.3801,1324.71,1524.67,11.93,-132.57,112.79,261.67,-379.93,-138.04,2026-08-30 08:43:55.856423
437290600966192,2025-08-22 17:15:00,2025-08-22 19:15:00,DK1,2673.64,3405.95,1316.71,2089.24,230.4,-150.53,79.19,166.04,-352.3,-257.6,2026-08-30 08:43:55.856423
795709184849032,2025-08-22 13:45:00,2025-08-22 15:45:00,DK1,2991.01,3881.29,1472.43,2408.86,1566.06,-116.36,-15.66,-251.85,-262.33,-646.2,2026-08-30 08:43:55.856423
723727692938850,2025-08-22 11:30:00,2025-08-22 13:30:00,DK1,3190.91,3710.9302,1458.31,2252.62,1560.11,128.77,-98.81,-287.46,-262.33,-519.82996,2026-08-30 08:43:55.856423
890549405484707,2025-08-22 06:00:00,2025-08-22 08:00:00,DK1,3038.04,3885.1301,1533.62,2351.51,375.44,-103.03,-21.55,-60.1,-223.59,-408.27,2026-08-30 08:43:55.856423
62148939608569,2025-08-22 05:15:00,2025-08-22 07:15:00,DK1,2934.82,3800.41,1518.43,2281.98,151.06,-48.67,-0.87,-73.47,-220.11,-343.12,2026-08-30 08:43:55.856423
875296132248108,2025-08-22 05:00:00,2025-08-22 07:00:00,DK1,2884.67,3823.41,1526.42,2296.99,110.73,-38.97,0.33,-67.86,-220.11,-326.61002,2026-08-30 08:43:55.856423
668708512970218,2025-08-22 04:30:00,2025-08-22 06:30:00,DK1,2728.54,3776.49,1526.41,2250.08,39.51,-262.27,20.86,59.52,-150.2,-332.09,2026-08-30 08:43:55.856423
826919292130063,2025-08-22 01:45:00,2025-08-22 03:45:00,DK1,2366.99,3237.72,1396.26,1841.46,10.48,-244.65,34.68,165.86,-240.01,-284.12,2026-08-30 08:43:55.856423
708126678140961,2025-08-21 23:00:00,2025-08-22 01:00:00,DK1,2387.14,2417.72,1128.4,1289.32,4.9,-325.99,140.53,367.25,-243.75,-61.95999,2026-08-30 08:43:55.856423
710687672887096,2025-08-21 18:30:00,2025-08-21 20:30:00,DK1,2594.2,1380.27,883.3,496.97,15.76,143.0,-116.91,382.14,-143.78,264.45,2026-08-30 08:43:55.856423
5783709253192,2025-08-21 12:00:00,2025-08-21 14:00:00,DK1,3063.98,2250.69,1068.59,1182.1,1632.92,332.62,-16.45,-213.14,-381.68,-278.65,2026-08-30 08:43:55.856423
778677774038219,2025-08-21 10:45:00,2025-08-21 12:45:00,DK1,3225.44,2447.1301,1052.66,1394.47,1332.48,462.08,-16.82,-272.53,-381.3,-208.57,2026-08-30 08:43:55.856423
717210125644245,2025-08-21 07:30:00,2025-08-21 09:30:00,DK1,2805.48,2319.1,1163.33,1155.77,1153.42,53.75,-89.01,50.68,-250.12,-234.7,2026-08-30 08:43:55.856423
574684732082841,2025-08-21 06:15:00,2025-08-21 08:15:00,DK1,2934.37,1953.1599,992.98,960.18,650.73,-231.93,-96.06,205.65,80.16,-42.179993,2026-08-30 08:43:55.856423
567862306284465,2025-08-21 01:15:00,2025-08-21 03:15:00,DK1,2334.16,1875.7301,835.18,1040.55,2.84,-486.64,-51.3,475.59,141.51,79.15998,2026-08-30 08:43:55.856423
89203958120593,2025-08-20 09:30:00,2025-08-20 11:30:00,DK1,2910.35,684.77,218.96,465.81,2392.83,218.89,125.61,-196.16,-262.11,-113.76999,2026-08-30 08:43:55.856423
74995802025779,2025-08-19 19:00:00,2025-08-19 21:00:00,DK1,2663.28,1217.06,648.68,568.38,2.59,-234.36,-17.34,323.73,265.52,337.55,2026-08-30 08:43:55.856423
110422425008626,2025-08-19 16:30:00,2025-08-19 18:30:00,DK1,2904.27,1789.61,753.25,1036.36,599.11,-105.92,-98.18,161.82,176.27,133.99,2026-08-30 08:43:55.856423
107950182993831,2025-08-19 12:00:00,2025-08-19 14:00:00,DK1,3041.21,1168.52,409.3,759.22,1989.46,609.02,-118.83,-274.62,-262.04,-46.469986,2026-08-30 08:43:55.856423
833320162584367,2025-08-19 05:00:00,2025-08-19 07:00:00,DK1,2691.73,2094.98,816.33,1278.65,102.63,-235.2,-119.33,171.27,288.28,105.020004,2026-08-30 08:43:55.856423
123089869971602,2025-08-19 00:15:00,2025-08-19 02:15:00,DK1,2325.76,1452.65,469.75,982.9,5.0,-323.73,-140.48,476.44,161.87,174.09999,2026-08-30 08:43:55.856423
880550323071961,2025-08-18 17:15:00,2025-08-18 19:15:00,DK1,2786.4,604.48004,174.53,429.95,324.94,-235.5,-86.72,462.02,288.52,428.31998,2026-08-30 08:43:55.856423
498130508057818,2025-08-18 10:30:00,2025-08-18 12:30:00,DK1,3048.61,127.83,14.12,113.71,2508.19,527.9,-17.69,-187.28,-262.04,60.890015,2026-08-30 08:43:55.856423
150016031902766,2025-08-18 06:00:00,2025-08-18 08:00:00,DK1,2748.26,87.33,12.65,74.68,692.19,231.98,-33.1,283.81,-49.6,433.09,2026-08-30 08:43:55.856423
351778487689180,2025-08-18 02:45:00,2025-08-18 04:45:00,DK1,2017.23,78.12,12.39,65.73,0.0,-398.31,83.78,508.36,286.8,480.62997,2026-08-30 08:43:55.856423
136777866614237,2025-08-17 22:45:00,2025-08-18 00:45:00,DK1,2118.25,359.69,148.77,210.92,0.0,-306.53,17.54,495.02,236.34,442.37,2026-08-30 08:43:55.856423
89792086444758,2025-08-17 15:15:00,2025-08-17 17:15:00,DK1,2498.06,399.76,145.24,254.52,1568.81,213.76,146.27,12.41,-262.11,110.33002,2026-08-30 08:43:55.856423
569174621291339,2025-08-17 14:00:00,2025-08-17 16:00:00,DK1,2424.09,284.75,89.28,195.47,2090.08,102.2,157.09,-143.81,-131.12,-15.64,2026-08-30 08:43:55.856423
358548346330794,2025-08-17 11:30:00,2025-08-17 13:30:00,DK1,2575.89,133.36,20.7,112.66,1736.3,535.06,109.62,-224.11,-206.75,213.82,2026-08-30 08:43:55.856423
147637603665695,2025-08-17 08:30:00,2025-08-17 10:30:00,DK1,2412.92,292.31,114.69,177.62,2029.43,260.69,144.63,-110.6,-262.09,32.630013,2026-08-30 08:43:55.856423
174599386911058,2025-08-17 07:15:00,2025-08-17 09:15:00,DK1,2189.21,326.68,190.43,136.25,1513.97,240.93,142.88,-120.33,-262.09,1.39,2026-08-30 08:43:55.856423
852555399400551,2025-08-17 03:15:00,2025-08-17 05:15:00,DK1,1756.01,680.58997,477.75,202.84,1.09,-75.84,97.19,309.2,-80.04,250.51001,2026-08-30 08:43:55.856423
420599076241064,2025-08-17 00:00:00,2025-08-17 02:00:00,DK1,1905.88,1419.53,949.52,470.01,3.16,-185.38,10.46,417.9,-145.47,97.50999,2026-08-30 08:43:55.856423
391252157311279,2025-08-16 22:00:00,2025-08-17 00:00:00,DK1,1981.05,1855.11,1178.29,676.82,8.15,-197.25,-24.2,395.0,-173.11,0.439998,2026-08-30 08:43:55.856423
624425949282478,2025-08-16 12:30:00,2025-08-16 14:30:00,DK1,2503.13,1778.28,760.95,1017.33,1538.09,131.09,143.46,-138.52,-262.31,-126.28,2026-08-30 08:43:55.856423
708316862419738,2025-08-16 12:15:00,2025-08-16 14:15:00,DK1,2517.55,1836.09,796.14,1039.95,1621.6,147.88,136.75,-147.41,-262.31,-125.09,2026-08-30 08:43:55.856423
803115820406232,2025-08-16 03:45:00,2025-08-16 05:45:00,DK1,1832.64,2655.07,1467.52,1187.55,9.96,-545.02,72.27,242.23,-8.87,-239.39003,2026-08-30 08:43:55.856423
170189589136491,2025-08-15 19:00:00,2025-08-15 21:00:00,DK1,2467.17,3235.82,1307.89,1927.93,7.95,-499.53,100.15,410.92,-262.3,-250.75998,2026-08-30 08:43:55.856423
793046576592464,2025-08-15 16:30:00,2025-08-15 18:30:00,DK1,2691.46,2788.74,1004.03,1784.71,532.58,-326.48,17.77,307.0,-183.86,-185.57,2026-08-30 08:43:55.856423
839613636166283,2025-08-15 14:15:00,2025-08-15 16:15:00,DK1,2743.51,2088.22,683.04,1405.18,1339.44,-153.84,49.21,104.2,-262.16,-262.59,2026-08-30 08:43:55.856423
491416878275987,2025-08-15 11:45:00,2025-08-15 13:45:00,DK1,3089.32,1363.5901,118.18,1245.41,935.23,598.52,73.07,-165.21,-262.16,244.22002,2026-08-30 08:43:55.856423
810408635293402,2025-08-15 06:30:00,2025-08-15 08:30:00,DK1,2859.49,380.2,171.01,209.19,719.44,364.54,-39.85,280.36,-250.16,354.88998,2026-08-30 08:43:55.856423
819913084357349,2025-08-15 03:15:00,2025-08-15 05:15:00,DK1,2205.61,405.31,228.66,176.65,0.0,-299.32,-54.59,515.86,275.3,437.24997,2026-08-30 08:43:55.856423
89470895817231,2025-08-14 17:30:00,2025-08-14 19:30:00,DK1,2708.91,449.17,375.67,73.5,222.2,-230.84,-23.16,412.02,288.52,446.53998,2026-08-30 08:43:55.856423
95549268796199,2025-08-14 09:15:00,2025-08-14 11:15:00,DK1,3146.08,541.61,377.34,164.27,791.22,405.9,86.28,206.41,-262.24,436.35,2026-08-30 08:43:55.856423
228735891582960,2025-08-14 08:00:00,2025-08-14 10:00:00,DK1,3122.41,307.38,165.8,141.58,1063.59,506.84,-26.24,183.13,-242.36,421.37,2026-08-30 08:43:55.856423
731222047038097,2025-08-14 05:30:00,2025-08-14 07:30:00,DK1,2806.5,777.75995,323.77,453.99,259.15,-241.76,-112.9,489.75,267.03,402.12,2026-08-30 08:43:55.856423
58369257442717,2025-08-14 05:15:00,2025-08-14 07:15:00,DK1,2741.54,846.7,341.14,505.56,174.44,-249.94,-117.61,498.67,288.52,419.63998,2026-08-30 08:43:55.856423
197295181701645,2025-08-13 18:45:00,2025-08-13 20:45:00,DK1,2623.25,1186.0399,649.44,536.6,27.33,-532.73,76.49,471.88,258.92,274.56003,2026-08-30 08:43:55.856423
286910905203876,2025-08-13 18:15:00,2025-08-13 20:15:00,DK1,2651.49,1021.0,600.3,420.7,88.81,-478.18,71.31,441.88,288.46,323.47,2026-08-30 08:43:55.856423
734107899894595,2025-08-13 14:15:00,2025-08-13 16:15:00,DK1,2951.91,918.16,387.18,530.98,2243.76,-28.89,-19.58,182.03,-216.99,-83.43001,2026-08-30 08:43:55.856423
379004547475876,2025-08-13 10:45:00,2025-08-13 12:45:00,DK1,2949.67,619.16003,191.46,427.7,2371.74,206.97,80.83,-61.02,-262.16,-35.38,2026-08-30 08:43:55.856423
731176331327032,2025-08-13 05:15:00,2025-08-13 07:15:00,DK1,2651.05,625.87,232.12,393.75,284.43,141.75,-120.46,259.37,125.64,406.3,2026-08-30 08:43:55.856423
97634425703665,2025-08-12 17:45:00,2025-08-12 19:45:00,DK1,2701.68,94.72,25.16,69.56,170.07,-142.9,-69.67,498.46,278.07,563.96,2026-08-30 08:43:55.856423
724554907663536,2025-08-12 14:00:00,2025-08-12 16:00:00,DK1,2825.47,94.82,7.1,87.72,1051.06,654.24,-17.09,42.5,-262.17,417.47998,2026-08-30 08:43:55.856423
357370669968847,2025-08-12 13:30:00,2025-08-12 15:30:00,DK1,2863.66,95.18,8.7,86.48,1013.99,745.39,5.45,-50.26,-262.17,438.41,2026-08-30 08:43:55.856423
542311889669904,2025-08-12 10:00:00,2025-08-12 12:00:00,DK1,3035.32,147.36,63.24,84.12,1199.72,521.3,112.16,-157.56,0.0,475.9,2026-08-30 08:43:55.856423
477662065974183,2025-08-12 09:45:00,2025-08-12 11:45:00,DK1,2987.13,148.20999,58.78,89.43,1211.39,481.77,103.61,-135.09,0.0,450.29,2026-08-30 08:43:55.856423
687546688905091,2025-08-12 01:15:00,2025-08-12 03:15:00,DK1,2163.75,456.8,168.28,288.52,0.0,-225.16,-117.97,514.59,246.83,418.29004,2026-08-30 08:43:55.856423
355257741159789,2025-08-11 12:45:00,2025-08-11 14:45:00,DK1,3205.23,932.48,230.0,702.48,1197.12,326.11,98.88,-63.19,-262.26,99.53997,2026-08-30 08:43:55.856423
250992263862633,2025-08-11 12:00:00,2025-08-11 14:00:00,DK1,3157.89,816.77997,236.18,580.6,1080.79,716.67,98.8,-206.55,-262.26,346.65997,2026-08-30 08:43:55.856423
787413354335949,2025-08-11 09:00:00,2025-08-11 11:00:00,DK1,3028.79,718.44995,153.09,565.36,1154.93,561.73,148.32,-73.84,-262.26,373.94998,2026-08-30 08:43:55.856423
19742946758461,2025-08-11 08:00:00,2025-08-11 10:00:00,DK1,2930.02,702.66,232.17,470.49,979.55,317.54,150.52,41.73,-262.26,247.53,2026-08-30 08:43:55.856423
316757599298334,2025-08-11 07:00:00,2025-08-11 09:00:00,DK1,2751.62,539.32,237.36,301.96,702.75,317.96,108.38,170.67,-262.26,334.74997,2026-08-30 08:43:55.856423
715414642948469,2025-08-11 00:15:00,2025-08-11 02:15:00,DK1,2045.17,678.33,266.32,412.01,1.57,-421.68,-33.67,479.82,288.44,312.91,2026-08-30 08:43:55.856423
101406764241192,2025-08-10 10:15:00,2025-08-10 12:15:00,DK1,2855.27,1123.79,18.25,1105.54,877.13,819.9,-27.35,-229.36,-183.08,380.11002,2026-08-30 08:43:55.856423
189047783767674,2025-08-10 07:15:00,2025-08-10 09:15:00,DK1,2387.87,1420.69,353.72,1066.97,883.07,175.52,146.12,-16.28,-262.09,43.27,2026-08-30 08:43:55.856423
919623048134840,2025-08-09 19:15:00,2025-08-09 21:15:00,DK1,2153.52,1821.08,703.09,1117.99,6.29,-295.17,-41.43,506.05,-122.06,47.389977,2026-08-30 08:43:55.856423
385731036430603,2025-08-09 17:45:00,2025-08-09 19:45:00,DK1,2298.9,2471.44,887.16,1584.28,176.81,-457.63,-67.7,378.88,34.9,-111.549995,2026-08-30 08:43:55.856423
339361512046638,2025-08-09 11:00:00,2025-08-09 13:00:00,DK1,2678.04,506.1,65.56,440.54,1060.47,504.82,-45.75,-54.01,-19.89,385.17,2026-08-30 08:43:55.856423
667051382150737,2025-08-09 10:30:00,2025-08-09 12:30:00,DK1,2688.84,548.15,72.43,475.72,1038.28,433.34,-64.92,-27.45,-31.63,309.34,2026-08-30 08:43:55.856423
432215267975577,2025-08-09 04:00:00,2025-08-09 06:00:00,DK1,1852.0,806.2,360.38,445.82,31.77,-447.03,-64.7,458.67,288.51,235.45003,2026-08-30 08:43:55.856423
380437660100169,2025-08-08 23:30:00,2025-08-09 01:30:00,DK1,1978.29,815.23004,354.79,460.44,1.72,-462.98,-63.25,509.96,288.51,272.24,2026-08-30 08:43:55.856423
916505924020250,2025-08-08 17:15:00,2025-08-08 19:15:00,DK1,2455.58,1527.5901,623.78,903.81,371.81,-569.13,-76.04,483.16,286.47,124.46,2026-08-30 08:43:55.856423
852288151294130,2025-08-08 16:45:00,2025-08-08 18:45:00,DK1,2493.4,1508.38,538.31,970.07,633.37,-587.02,-82.89,465.47,283.91,79.469986,2026-08-30 08:43:55.856423
982114443504671,2025-08-08 15:00:00,2025-08-08 17:00:00,DK1,2585.28,1551.19,406.34,1144.85,1593.49,-699.78,-18.62,320.32,253.48,-144.60002,2026-08-30 08:43:55.856423
935591251176979,2025-08-08 10:30:00,2025-08-08 12:30:00,DK1,2981.85,947.33,203.56,743.77,1618.61,305.16,-37.56,51.38,-211.57,107.409996,2026-08-30 08:43:55.856423
963357996349975,2025-08-08 07:30:00,2025-08-08 09:30:00,DK1,2848.79,791.33,277.74,513.59,853.53,-144.8,58.75,477.67,-146.61,245.01001,2026-08-30 08:43:55.856423
289883965230608,2025-08-07 23:30:00,2025-08-08 01:30:00,DK1,2182.31,1387.0,751.57,635.43,4.96,-433.34,-65.95,510.07,156.3,167.08002,2026-08-30 08:43:55.856423
637037882047823,2025-08-07 21:15:00,2025-08-07 23:15:00,DK1,2279.22,1567.16,821.78,745.38,4.74,-333.78,-70.09,485.45,49.81,131.39001,2026-08-30 08:43:55.856423
261591576801814,2025-08-07 15:45:00,2025-08-07 17:45:00,DK1,2916.68,2391.34,1086.7,1304.64,704.26,-510.82,-33.92,354.72,127.32,-62.700005,2026-08-30 08:43:55.856423
87294121190558,2025-08-07 14:00:00,2025-08-07 16:00:00,DK1,3041.23,1647.5,638.0,1009.5,796.58,104.63,-25.86,78.31,-66.1,90.979996,2026-08-30 08:43:55.856423
458089503791556,2025-08-07 01:00:00,2025-08-07 03:00:00,DK1,2119.73,1247.2101,564.64,682.57,3.19,-580.86,-21.42,507.72,288.36,193.8,2026-08-30 08:43:55.856423
161487342294060,2025-08-06 23:15:00,2025-08-07 01:15:00,DK1,2138.74,1484.7,710.41,774.29,4.79,-685.52,12.72,508.02,288.36,123.579956,2026-08-30 08:43:55.856423
629553948133832,2025-08-06 21:45:00,2025-08-06 23:45:00,DK1,2210.4,1957.5599,927.58,1029.98,6.39,-684.82,68.67,437.75,247.05,68.649994,2026-08-30 08:43:55.856423
249980318349127,2025-08-06 19:30:00,2025-08-06 21:30:00,DK1,2490.95,2426.74,1028.85,1397.89,6.46,-465.4,64.28,481.34,-92.76,-12.540001,2026-08-30 08:43:55.856423
437784347797348,2025-08-06 15:45:00,2025-08-06 17:45:00,DK1,3185.44,3575.51,1128.19,2447.32,660.41,37.71,36.32,-14.22,-381.9,-322.09,2026-08-30 08:43:55.856423
766250080816724,2025-08-05 16:45:00,2025-08-05 18:45:00,DK1,3069.37,3673.38,945.69,2727.69,393.92,43.38,51.32,-32.64,-368.7,-306.64,2026-08-30 08:43:55.856423
847454192146851,2025-08-05 12:45:00,2025-08-05 14:45:00,DK1,3229.71,2095.72,214.74,1880.98,926.73,277.95,17.08,-315.37,134.35,114.010025,2026-08-30 08:43:55.856423
683708237320552,2025-08-05 12:30:00,2025-08-05 14:30:00,DK1,3223.45,2255.59,224.62,2030.97,904.96,247.93,33.82,-222.36,125.13,184.51999,2026-08-30 08:43:55.856423
320909988243048,2025-08-05 01:30:00,2025-08-05 03:30:00,DK1,2294.67,2220.72,353.99,1866.73,0.0,-170.03,47.25,260.16,-129.23,8.150009,2026-08-30 08:43:55.856423
742702812714483,2025-08-05 01:15:00,2025-08-05 03:15:00,DK1,2390.5,2272.08,357.68,1914.4,0.01,-179.15,57.93,258.65,-137.56,-0.129998,2026-08-30 08:43:55.856423
452096593288283,2025-08-04 21:30:00,2025-08-04 23:30:00,DK1,2374.57,2924.28,761.22,2163.06,0.0,-17.33,65.83,174.31,-366.98,-144.17001,2026-08-30 08:43:55.856423
734430349517490,2025-08-04 12:00:00,2025-08-04 14:00:00,DK1,3047.8,1424.27,243.6,1180.67,1056.1,84.68,-57.71,-159.67,288.48,155.78001,2026-08-30 08:43:55.856423
638584808434540,2025-08-04 03:15:00,2025-08-04 05:15:00,DK1,1933.58,1239.42,781.05,458.37,2.9,-401.76,-23.39,511.44,51.75,138.04,2026-08-30 08:43:55.856423
4049731329794,2025-08-04 02:30:00,2025-08-04 04:30:00,DK1,1890.15,1360.15,899.6,460.55,2.85,-236.0,15.99,405.47,-86.61,98.85,2026-08-30 08:43:55.856423
119556049246354,2025-08-03 17:45:00,2025-08-03 19:45:00,DK1,2308.63,1183.44,579.99,603.45,100.86,171.12,72.49,203.5,-260.45,186.65999,2026-08-30 08:43:55.856423
941311305763987,2025-08-03 17:15:00,2025-08-03 19:15:00,DK1,2373.74,1168.37,572.7,595.67,179.41,260.63,76.91,132.38,-244.38,225.54001,2026-08-30 08:43:55.856423
899579096653272,2025-08-03 09:00:00,2025-08-03 11:00:00,DK1,2600.92,729.04,190.17,538.87,620.31,709.53,15.99,-241.42,-129.7,354.40002,2026-08-30 08:43:55.856423
270128272540549,2025-08-02 20:00:00,2025-08-02 22:00:00,DK1,2090.98,1069.89,916.4,153.49,0.03,-173.6,78.61,492.51,-183.55,213.97,2026-08-30 08:43:55.856423
702564771538773,2025-08-02 09:15:00,2025-08-02 11:15:00,DK1,2605.02,115.58,52.09,63.49,907.8,543.98,45.37,76.2,-262.14,403.40997,2026-08-30 08:43:55.856423
502013577338321,2025-08-02 05:45:00,2025-08-02 07:45:00,DK1,2026.45,286.09,217.61,68.48,438.31,-119.36,71.38,282.1,54.89,289.01,2026-08-30 08:43:55.856423
468949881120001,2025-08-02 04:45:00,2025-08-02 06:45:00,DK1,1891.94,253.37,146.43,106.94,162.13,-358.83,78.73,335.61,288.37,343.88,2026-08-30 08:43:55.856423
18722358427849,2025-08-02 04:00:00,2025-08-02 06:00:00,DK1,1852.41,287.66,161.95,125.71,38.19,-405.99,78.73,391.08,288.37,352.19,2026-08-30 08:43:55.856423
317935054705683,2025-08-02 03:45:00,2025-08-02 05:45:00,DK1,1845.97,312.21,178.01,134.2,14.49,-403.73,72.33,404.96,288.37,361.92996,2026-08-30 08:43:55.856423
789291567111019,2025-08-01 19:15:00,2025-08-01 21:15:00,DK1,2214.34,288.9,137.71,151.19,9.99,-141.11,-76.68,499.84,170.51,452.56,2026-08-30 08:43:55.856423
674877657929016,2025-08-01 10:15:00,2025-08-01 12:15:00,DK1,2766.8,361.09,143.65,217.44,1812.35,80.38,71.87,234.97,-235.94,151.28,2026-08-30 08:43:55.856423
746690856744691,2025-08-01 08:30:00,2025-08-01 10:30:00,DK1,2675.91,192.17,93.18,98.99,1527.56,-132.63,65.05,437.39,-207.18,162.63002,2026-08-30 08:43:55.856423
308604679348498,2025-08-01 08:15:00,2025-08-01 10:15:00,DK1,2663.14,202.84999,106.75,96.1,1376.15,-86.56,74.78,422.94,-206.98,204.18001,2026-08-30 08:43:55.856423
965216149344258,2025-08-01 07:15:00,2025-08-01 09:15:00,DK1,2585.31,273.77,167.23,106.54,1026.14,-62.13,53.17,479.24,-204.59,265.69,2026-08-30 08:43:55.856423
681523357880997,2025-08-01 05:45:00,2025-08-01 07:45:00,DK1,2451.58,259.18,168.45,90.73,512.72,-377.93,58.58,513.19,184.34,378.18,2026-08-30 08:43:55.856423
660994086127582,2025-08-01 01:00:00,2025-08-01 03:00:00,DK1,2023.83,469.11,325.11,144.0,0.0,-425.94,58.72,461.89,265.61,360.28,2026-08-30 08:43:55.856423
432027175673110,2025-07-31 17:00:00,2025-07-31 19:00:00,DK1,2551.01,731.6,383.96,347.64,423.07,-323.5,66.67,441.86,113.04,298.06998,2026-08-30 08:43:55.856423
35602949090142,2025-07-31 16:45:00,2025-07-31 18:45:00,DK1,2564.47,705.05,367.46,337.59,530.58,-254.41,-6.17,449.94,108.93,298.29,2026-08-30 08:43:55.856423
688754121313882,2025-07-31 14:30:00,2025-07-31 16:30:00,DK1,2673.69,604.16003,231.91,372.25,1007.68,146.01,-15.99,300.26,-183.78,246.5,2026-08-30 08:43:55.856423
809121782307505,2025-07-31 13:00:00,2025-07-31 15:00:00,DK1,2644.79,582.76,217.96,364.8,1419.59,281.76,26.2,193.07,-381.77,119.26003,2026-08-30 08:43:55.856423
32390395997286,2025-07-31 05:00:00,2025-07-31 07:00:00,DK1,2217.84,476.54,285.42,191.12,253.5,-211.99,-13.18,515.67,41.16,331.65997,2026-08-30 08:43:55.856423
647973773484652,2025-07-30 23:45:00,2025-07-31 01:45:00,DK1,2070.52,980.8,526.04,454.76,1.79,-107.51,77.11,424.23,-150.66,243.17001,2026-08-30 08:43:55.856423
408661213280977,2025-07-30 18:30:00,2025-07-30 20:30:00,DK1,2323.5,824.45996,480.0,344.46,118.45,116.82,20.88,404.88,-239.33,303.25,2026-08-30 08:43:55.856423
282645702046481,2025-07-30 14:00:00,2025-07-30 16:00:00,DK1,2679.92,1265.24,668.16,597.08,1249.4,425.93,58.44,-97.03,-381.75,5.589993,2026-08-30 08:43:55.856423
934690586132321,2025-07-30 12:15:00,2025-07-30 14:15:00,DK1,2820.14,805.45996,394.6,410.86,1478.48,310.25,-66.12,120.48,-262.3,102.31001,2026-08-30 08:43:55.856423
715320412668570,2025-07-30 09:15:00,2025-07-30 11:15:00,DK1,2710.47,888.5,574.17,314.33,1406.79,249.23,78.65,73.48,-349.09,52.270004,2026-08-30 08:43:55.856423
327557426955016,2025-07-30 08:45:00,2025-07-30 10:45:00,DK1,2640.76,984.4,716.49,267.91,1277.16,230.22,78.65,71.96,-344.09,36.740005,2026-08-30 08:43:55.856423
968778314363768,2025-07-30 06:45:00,2025-07-30 08:45:00,DK1,2495.55,1015.77,854.21,161.56,729.81,164.69,78.79,218.55,-321.41,140.62,2026-08-30 08:43:55.856423
811325845690252,2025-07-30 05:30:00,2025-07-30 07:30:00,DK1,2338.14,1102.04,846.49,255.55,293.34,-144.27,76.19,356.72,-86.39,202.25,2026-08-30 08:43:55.856423
720915155071763,2025-07-30 05:00:00,2025-07-30 07:00:00,DK1,2224.47,1072.83,825.26,247.57,188.91,-240.79,77.35,435.46,-66.5,205.51999,2026-08-30 08:43:55.856423
718417083372744,2025-07-30 01:00:00,2025-07-30 03:00:00,DK1,1920.25,1705.36,1219.34,486.02,0.0,-279.66,72.03,403.33,-178.93,16.769989,2026-08-30 08:43:55.856423
37055297268827,2025-07-29 21:30:00,2025-07-29 23:30:00,DK1,2052.7,1883.15,1330.4,552.75,4.04,-315.57,63.57,516.51,-280.79,-16.280006,2026-08-30 08:43:55.856423
828733086151456,2025-07-29 15:00:00,2025-07-29 17:00:00,DK1,2766.64,3412.0,1371.57,2040.43,1085.71,-345.58,78.49,189.93,-381.9,-459.06,2026-08-30 08:43:55.856423
244850549498105,2025-07-29 13:45:00,2025-07-29 15:45:00,DK1,2702.07,3402.5898,1403.4,1999.19,1284.6,-241.68,42.4,96.19,-381.9,-484.99,2026-08-30 08:43:55.856423
490275736389996,2025-07-29 13:15:00,2025-07-29 15:15:00,DK1,2754.33,3388.24,1347.28,2040.96,1343.7,-123.97,51.25,-38.24,-381.9,-492.86,2026-08-30 08:43:55.856423
43813860118017,2025-07-29 12:45:00,2025-07-29 14:45:00,DK1,2783.59,2531.1401,490.09,2041.05,1284.92,-28.06,15.97,-68.98,-370.21,-451.28,2026-08-30 08:43:55.856423
964096565325452,2025-07-29 09:30:00,2025-07-29 11:30:00,DK1,2862.51,2762.08,570.53,2191.55,1616.95,33.53,73.05,-165.18,-381.87,-440.47,2026-08-30 08:43:55.856423
819061543218476,2025-07-29 02:00:00,2025-07-29 04:00:00,DK1,1873.46,2719.69,1344.0,1375.69,9.14,-389.06,77.66,219.37,-191.88,-283.91,2026-08-30 08:43:55.856423
676197661829169,2025-07-29 00:00:00,2025-07-29 02:00:00,DK1,1965.0,2620.03,1311.53,1308.5,7.08,-364.16,77.09,329.41,-262.3,-219.95999,2026-08-30 08:43:55.856423
